# freq eta
 (4.610000000000000142e+01+0.000000000000000000e+00j)  (1.638430371974385125e+01-1.563301372399349187e+00j)  (1.676685651437502145e+01-1.585351810729407784e+00j)  (1.651365657977067869e+01-1.658483434390626954e+00j)  (1.671664894870418649e+01-1.945576358737810985e+00j)
 (4.650000000000000000e+01+0.000000000000000000e+00j)  (1.645521926122727763e+01-1.570070946914015497e+00j)  (1.682905470698342754e+01-1.593320685364697953e+00j)  (1.658206268938041461e+01-1.667370882068285987e+00j)  (1.677314498936902964e+01-1.958150145208129134e+00j)
 (4.679999999999999716e+01+0.000000000000000000e+00j)  (1.650821910981359153e+01-1.575124313495798622e+00j)  (1.687539409973275895e+01-1.599266877007474053e+00j)  (1.663337215505255173e+01-1.674011117899575130e+00j)  (1.681511844412242240e+01-1.967381699901189052e+00j)
 (4.710000000000000142e+01+0.000000000000000000e+00j)  (1.656105215412298293e+01-1.580162155276626290e+00j)  (1.692148310962834756e+01-1.605178297824538358e+00j)  (1.668470408938901528e+01-1.680629012584477389e+00j)  (1.685674909512680131e+01-1.976463957377958769e+00j)
 (4.750000000000000000e+01+0.000000000000000000e+00j)  (1.663122097665885235e+01-1.586866312537638546e+00j)  (1.698258622448755162e+01-1.612990923683915057e+00j)  (1.675318709044186960e+01-1.689404998492176624e+00j)  (1.691180605135732407e+01-1.988305249469130231e+00j)
 (4.779999999999999716e+01+0.000000000000000000e+00j)  (1.668366377176104720e+01-1.591861204367827742e+00j)  (1.702816119268108963e+01-1.618814421718131946e+00j)  (1.680459668365011083e+01-1.695962274290636618e+00j)  (1.695279998491713513e+01-1.996950345023102091e+00j)
 (4.820000000000000284e+01+0.000000000000000000e+00j)  (1.675331496892922800e+01-1.598511216274499880e+00j)  (1.708861146491932459e+01-1.626518733768447689e+00j)  (1.687321117182277064e+01-1.704626757240901069e+00j)  (1.700712447929303295e+01-2.008174068480214736e+00j)
 (4.850000000000000000e+01+0.000000000000000000e+00j)  (1.680537508686318660e+01-1.603477303632239170e+00j)  (1.713373739140296337e+01-1.632227413354509826e+00j)  (1.692473842751927293e+01-1.711079526531271267e+00j)  (1.704766812389358677e+01-2.016344987863452953e+00j)
 (4.889999999999999858e+01+0.000000000000000000e+00j)  (1.687454333057426936e+01-1.610080311006780063e+00j)  (1.719367851052842511e+01-1.639782361312013936e+00j)  (1.699354037728394218e+01-1.719596509168333842e+00j)  (1.710149385539616773e+01-2.026892915246897964e+00j)
 (4.920000000000000284e+01+0.000000000000000000e+00j)  (1.692622169864073101e+01-1.615016788051056862e+00j)  (1.723843099201716100e+01-1.645390494999608766e+00j)  (1.704522381996225988e+01-1.725934699335316402e+00j)  (1.714174381875852760e+01-2.034529174963365605e+00j)
 (4.960000000000000142e+01+0.000000000000000000e+00j)  (1.699488149534069592e+01-1.621563223512401564e+00j)  (1.729793202462231605e+01-1.652782879814907346e+00j)  (1.711423093561242581e+01-1.734275431220482444e+00j)  (1.719530569958667598e+01-2.044337216608425045e+00j)
 (4.989999999999999858e+01+0.000000000000000000e+00j)  (1.704620029618602572e+01-1.626463180782805829e+00j)  (1.734243200351493641e+01-1.658263609123585169e+00j)  (1.716607557930183958e+01-1.740453018281343578e+00j)  (1.723544658506969540e+01-2.051400043798742967e+00j)
 (5.029999999999999716e+01+0.000000000000000000e+00j)  (1.711439230274878298e+01-1.632968742452736377e+00j)  (1.740161230505524870e+01-1.665490565437322434e+00j)  (1.723531478056666444e+01-1.748604998426370516e+00j)  (1.728897519937891047e+01-2.060434458823673598e+00j)
 (5.070000000000000284e+01+0.000000000000000000e+00j)  (1.718230548758111098e+01-1.639440270942355893e+00j)  (1.746066375949178351e+01-1.672606663991680565e+00j)  (1.730467756273537816e+01-1.756626393173791101e+00j)  (1.734257273121132670e+01-2.069021900046875917e+00j)
 (5.100000000000000000e+01+0.000000000000000000e+00j)  (1.723306414334081893e+01-1.644286319186760270e+00j)  (1.750488847680401605e+01-1.677880077245792467e+00j)  (1.735678765136767154e+01-1.762553980145363131e+00j)  (1.738287737737415739e+01-2.075157121797877480e+00j)
 (5.139999999999999858e+01+0.000000000000000000e+00j)  (1.730052120775312829e+01-1.650718582586863770e+00j)  (1.756380553968380553e+01-1.684826360615212515e+00j)  (1.742635517646407806e+01-1.770337609382968580e+00j)  (1.743677844678042632e+01-2.082952714986872955e+00j)
 (5.179999999999999716e+01+0.000000000000000000e+00j)  (1.736770788990467906e+01-1.657133604919833747e+00j)  (1.762267062357805258e+01-1.691627844969892935e+00j)  (1.749602632469419916e+01-1.777953294801166262e+00j)  (1.749092830085588801e+01-2.090293387970367789e+00j)
 (5.210000000000000142e+01+0.000000000000000000e+00j)  (1.741791734330723074e+01-1.661926254181026019e+00j)  (1.766681300251885389e+01-1.696679968473004729e+00j)  (1.754833512333196666e+01-1.783589171035973697e+00j)  (1.753176155299236072e+01-2.095517477201478407e+00j)
 (5.250000000000000000e+01+0.000000000000000000e+00j)  (1.748465415328563211e+01-1.668298659604485534e+00j)  (1.772567298038744354e+01-1.703290207195232275e+00j)  (1.761813918605044904e+01-1.790944985531267353e+00j)  (1.758649386491462252e+01-2.102077574344720645e+00j)
 (5.289999999999999858e+01+0.000000000000000000e+00j)  (1.755113488909904618e+01-1.674629101235062034e+00j)  (1.778457720684026455e+01-1.709804044715557803e+00j)  (1.768799202385221037e+01-1.798164943364040758e+00j)  (1.764161669465943305e+01-2.108245758775724177e+00j)
