# freq eta
 (9.890000000000000568e+01+0.000000000000000000e+00j)  (2.421384382536660951e+01-6.556957578280202537e-01j)  (2.452029444531437008e+01-6.111020320002910067e-01j)
 (9.959999999999999432e+01+0.000000000000000000e+00j)  (2.428977790117865254e+01-6.592597973636115105e-01j)  (2.460691939108843229e+01-6.132609449558823478e-01j)
 (1.004000000000000057e+02+0.000000000000000000e+00j)  (2.437592266371947147e+01-6.633168108193836510e-01j)  (2.470555355522164120e+01-6.157218256440951665e-01j)
 (1.010999999999999943e+02+0.000000000000000000e+00j)  (2.445077804171511104e+01-6.668433156904015613e-01j)  (2.479152340290130141e+01-6.178617249909718057e-01j)
 (1.017999999999999972e+02+0.000000000000000000e+00j)  (2.452516966483326399e+01-6.703423920982285455e-01j)  (2.487720410746981159e+01-6.199961904770252552e-01j)
 (1.025999999999999943e+02+0.000000000000000000e+00j)  (2.460968344259430296e+01-6.743015739670926711e-01j)  (2.497476197268640163e+01-6.224299566446277465e-01j)
 (1.032999999999999972e+02+0.000000000000000000e+00j)  (2.468322093761884517e+01-6.777268669373704979e-01j)  (2.505980997785671605e+01-6.245489197885727428e-01j)
 (1.040000000000000000e+02+0.000000000000000000e+00j)  (2.475641872593016757e+01-6.811006793077926114e-01j)  (2.514457065263607660e+01-6.266614652650610573e-01j)
 (1.047999999999999972e+02+0.000000000000000000e+00j)  (2.483970777649117423e+01-6.848889688625271477e-01j)  (2.524110494084562717e+01-6.290661643468250519e-01j)
 (1.055000000000000000e+02+0.000000000000000000e+00j)  (2.491232112680445709e+01-6.881343756847390081e-01j)  (2.532525232263181181e+01-6.311647601816550157e-01j)
 (1.062999999999999972e+02+0.000000000000000000e+00j)  (2.499505972718373314e+01-6.917579714899964038e-01j)  (2.542108722134257803e+01-6.335524439130010288e-01j)
 (1.070999999999999943e+02+0.000000000000000000e+00j)  (2.507760943600413484e+01-6.952814767490493875e-01j)  (2.551656947840751144e+01-6.359317174807781470e-01j)
 (1.077999999999999972e+02+0.000000000000000000e+00j)  (2.514973434011633202e+01-6.982723045106147275e-01j)  (2.559982415953535195e+01-6.380088115610083044e-01j)
 (1.085999999999999943e+02+0.000000000000000000e+00j)  (2.523210131234577958e+01-7.015780692268180907e-01j)  (2.569464440892866008e+01-6.403702832249348331e-01j)
 (1.094000000000000057e+02+0.000000000000000000e+00j)  (2.531447782648596956e+01-7.047614394644274860e-01j)  (2.578910704395097753e+01-6.427243141992735609e-01j)
